"","ASR_ID","CONTENTS","STATE","ORI","GROUP","DIV","AGHEADER","YEAR","MSA","COUNTY","SEQNO","SUB","CORE","COVBY","POP","AGENCY","STNAME","MONTH","MOHEADER","BREAK","AREO","ZERO","DTLASTUP","DTPRUP1","DTPRUP2","JUVDISP","JDHANDDP","JDREFJC","JDREFWA","JDREFOPA","JDREFCC","OFFENSE","OCCUR","M0_9","M10_12","M13_14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25_29","M30_34","M35_39","M40_44","M45_49","M50_54","M55_59","M60_64","M65","F0_9","F10_12","F13_14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25_29","F30_34","F35_39","F40_44","F45_49","F50_54","F55_59","F60_64","F65","AW","AB","AI","AA","JW","JB","JI","JA","AH","AN","JH","JN"
"965937","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","9","Month header present","3","3","Not used","122706","0","0","3","4","8","0","0","30","21","14","0","0","0","0","0","0","0","1","0","2","0","0","0","1","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","0","2","0","0","0","0","1","13","2","1","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965938","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","9","Month header present","3","3","Not used","122706","0","0","3","4","8","0","0","30","22","12","0","0","0","0","1","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","9","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965939","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","9","Month header present","3","3","Not used","122706","0","0","3","4","8","0","0","30","23","10","0","0","0","0","0","0","0","0","0","2","0","0","1","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","8","2","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965940","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","9","Month header present","3","3","Not used","122706","0","0","3","4","8","0","0","30","24","25","0","0","2","1","1","1","0","3","2","4","0","0","2","3","1","1","3","3","1","0","0","0","0","0","4","1","0","1","0","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","25","3","0","0","7","4","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965941","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","9","Month header present","3","3","Not used","122706","0","0","3","4","8","0","0","30","26","16","0","0","0","0","1","1","0","2","1","1","0","1","0","3","0","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","14","3","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965942","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","9","Month header present","3","3","Not used","122706","0","0","3","4","8","0","0","30","28","5","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965943","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","03","7","0","0","0","0","0","0","2","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965944","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","04","8","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965945","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","05","6","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965946","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","06","29","0","0","1","0","1","1","0","1","1","0","1","0","3","3","3","3","1","2","2","0","0","0","0","1","1","0","3","1","2","1","1","0","2","1","0","0","0","1","1","1","0","0","0","0","25","5","0","0","5","4","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965947","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","07","7","0","0","0","0","0","1","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","1","None/not reported","None/not reported","None/not reported","None/not reported"
"965948","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","08","13","0","0","2","0","0","0","1","1","0","2","1","0","1","2","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","1","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965949","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965950","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965951","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965952","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","14","10","0","2","2","0","0","0","0","0","1","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","7","0","0","0","0","4","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965953","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","17","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965954","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","18","20","0","0","0","0","0","1","5","2","1","1","0","0","1","3","2","2","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","3","1","0","1","1","0","0","0","0","25","2","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965955","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","180","8","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965956","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","18B","6","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965957","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","18C","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965958","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","185","18","0","0","0","0","0","1","4","1","0","1","0","0","1","3","1","1","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","3","1","0","0","1","0","0","0","0","20","1","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965959","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","18E","7","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965960","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","18F","14","0","0","0","0","0","1","3","1","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","11","1","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965961","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","18G","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965962","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","21","16","0","0","0","0","0","0","0","0","3","1","0","1","2","4","3","2","1","7","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","28","1","0","1","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965963","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","22","10","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","0","0","3","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965964","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","23","12","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3","3","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","15","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965965","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","24","20","0","0","2","1","1","1","1","2","0","0","4","1","1","4","3","0","4","0","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","2","0","0","0","4","0","0","0","0","24","5","0","0","6","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965966","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","26","9","0","0","0","0","0","0","0","0","0","2","0","4","1","0","0","6","0","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965967","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20607","0","0","3","8","6","0","0","14","28","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965968","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","03","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965969","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","04","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965970","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","05","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965971","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","06","29","0","0","5","0","3","2","1","2","3","2","1","1","1","3","0","1","1","3","2","0","0","0","0","0","0","2","0","0","2","2","3","0","0","1","1","1","0","1","0","1","2","0","0","0","21","14","0","0","8","4","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965972","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","07","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965973","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","08","9","0","0","2","0","0","0","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","7","0","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965974","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965975","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965976","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","13","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965977","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","14","14","0","4","16","5","3","2","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","31","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965978","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965979","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","16","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","2","0","0","0","0","0","2","3","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965980","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","18","27","0","0","0","0","2","1","5","5","6","3","3","6","3","11","4","3","3","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","2","2","0","1","2","1","2","0","1","0","0","0","53","11","0","1","4","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965981","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","180","18","0","0","0","0","0","1","1","1","1","1","1","3","1","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","1","0","0","0","19","6","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965982","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","18A","9","0","0","0","0","0","0","0","0","0","0","0","3","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965983","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","18B","12","0","0","0","0","0","1","1","1","1","1","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","8","1","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965984","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","18C","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965985","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","185","23","0","0","0","0","2","0","4","4","5","2","2","3","2","3","2","2","3","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","2","1","2","0","0","0","0","0","34","5","0","1","3","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965986","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","18E","12","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2","0","1","0","0","0","0","0","11","1","0","1","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965987","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","18F","15","0","0","0","0","1","0","4","4","4","1","1","3","2","3","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","21","4","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965988","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","18G","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
