"","year","region","offense_name","value","short_name","Type","crime_type","percent_change"
"11910",2013,"PLUMSTEAD TOWNSHIP","yearly_tot_clr__totl_robery",0,"total robbery","Cleared Cases","violent",NA
"11911",2013,"WARRINGTON TOWNSHIP","yearly_tot_clr__totl_robery",2,"total robbery","Cleared Cases","violent",-50
"11913",2013,"RICHLAND TOWNSHIP","yearly_tot_clr__totl_robery",0,"total robbery","Cleared Cases","violent",NA
"11914",2014,"SP: BUCKS COUNTY","yearly_tot_clr__totl_robery",0,"total robbery","Cleared Cases","violent",-100
"11915",2014,"BENSALEM TOWNSHIP","yearly_tot_clr__totl_robery",11,"total robbery","Cleared Cases","violent",-45
"11916",2014,"BRISTOL","yearly_tot_clr__totl_robery",4,"total robbery","Cleared Cases","violent",100
"11917",2014,"BRISTOL TOWNSHIP","yearly_tot_clr__totl_robery",8,"total robbery","Cleared Cases","violent",-33.3333333333333
"11918",2014,"FALLS TOWNSHIP","yearly_tot_clr__totl_robery",7,"total robbery","Cleared Cases","violent",16.6666666666667
"11919",2014,"LOWER MAKEFIELD TOWNSHIP","yearly_tot_clr__totl_robery",0,"total robbery","Cleared Cases","violent",-100
"11920",2014,"LOWER SOUTHAMPTON TWP","yearly_tot_clr__totl_robery",2,"total robbery","Cleared Cases","violent",0
"11921",2014,"MIDDLETOWN TOWNSHIP","yearly_tot_clr__totl_robery",3,"total robbery","Cleared Cases","violent",-62.5
"11922",2014,"MORRISVILLE","yearly_tot_clr__totl_robery",2,"total robbery","Cleared Cases","violent",100
"11923",2014,"NEWTOWN TOWNSHIP","yearly_tot_clr__totl_robery",0,"total robbery","Cleared Cases","violent",NA
"11924",2014,"NORTHAMPTON TOWNSHIP","yearly_tot_clr__totl_robery",1,"total robbery","Cleared Cases","violent",0
"11925",2014,"PERKASIE","yearly_tot_clr__totl_robery",0,"total robbery","Cleared Cases","violent",-100
"11926",2014,"QUAKERTOWN","yearly_tot_clr__totl_robery",1,"total robbery","Cleared Cases","violent",NA
"11928",2014,"UPPER SOUTHAMPTON TWP","yearly_tot_clr__totl_robery",0,"total robbery","Cleared Cases","violent",-100
"11929",2014,"WARMINSTER TOWNSHIP","yearly_tot_clr__totl_robery",3,"total robbery","Cleared Cases","violent",-57.1428571428571
"11931",2014,"DOYLESTOWN TOWNSHIP","yearly_tot_clr__totl_robery",0,"total robbery","Cleared Cases","violent",-100
"11932",2014,"HILLTOWN TOWNSHIP","yearly_tot_clr__totl_robery",1,"total robbery","Cleared Cases","violent",NA
"11933",2014,"PLUMSTEAD TOWNSHIP","yearly_tot_clr__totl_robery",0,"total robbery","Cleared Cases","violent",NA
"11934",2014,"WARRINGTON TOWNSHIP","yearly_tot_clr__totl_robery",1,"total robbery","Cleared Cases","violent",-75
"11935",2014,"RICHLAND TOWNSHIP","yearly_tot_clr__totl_robery",0,"total robbery","Cleared Cases","violent",NA
"12157",2009,"SP: BUCKS COUNTY","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",0
"12158",2009,"BENSALEM TOWNSHIP","yearly__tot_clr_gun_robbery",10,"gun robbery","Cleared Cases","violent",0
"12159",2009,"BRISTOL","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",0
"12160",2009,"BRISTOL TOWNSHIP","yearly__tot_clr_gun_robbery",3,"gun robbery","Cleared Cases","violent",0
"12162",2009,"FALLS TOWNSHIP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12163",2009,"LOWER MAKEFIELD TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",0
"12164",2009,"LOWER SOUTHAMPTON TWP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12165",2009,"MIDDLETOWN TOWNSHIP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12166",2009,"MORRISVILLE","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12168",2009,"NEWTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",0
"12169",2009,"NORTHAMPTON TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",0
"12170",2009,"PERKASIE","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",0
"12171",2009,"QUAKERTOWN","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",0
"12174",2009,"UPPER SOUTHAMPTON TWP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12175",2009,"WARMINSTER TOWNSHIP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12176",2009,"DOYLESTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",0
"12177",2009,"HILLTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",0
"12179",2009,"PLUMSTEAD TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",0
"12180",2009,"WARRINGTON TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",0
"12182",2009,"RICHLAND TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",0
"12183",2010,"SP: BUCKS COUNTY","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12184",2010,"BENSALEM TOWNSHIP","yearly__tot_clr_gun_robbery",6,"gun robbery","Cleared Cases","violent",-40
"12185",2010,"BRISTOL","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12186",2010,"BRISTOL TOWNSHIP","yearly__tot_clr_gun_robbery",3,"gun robbery","Cleared Cases","violent",0
"12188",2010,"FALLS TOWNSHIP","yearly__tot_clr_gun_robbery",7,"gun robbery","Cleared Cases","violent",600
"12189",2010,"LOWER MAKEFIELD TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12190",2010,"LOWER SOUTHAMPTON TWP","yearly__tot_clr_gun_robbery",4,"gun robbery","Cleared Cases","violent",300
"12191",2010,"MIDDLETOWN TOWNSHIP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12192",2010,"MORRISVILLE","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",-100
"12193",2010,"NEWTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12194",2010,"NORTHAMPTON TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12195",2010,"PERKASIE","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12196",2010,"QUAKERTOWN","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12199",2010,"UPPER SOUTHAMPTON TWP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12200",2010,"WARMINSTER TOWNSHIP","yearly__tot_clr_gun_robbery",4,"gun robbery","Cleared Cases","violent",300
"12202",2010,"DOYLESTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",NA
"12203",2010,"HILLTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12206",2010,"PLUMSTEAD TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12207",2010,"WARRINGTON TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12209",2010,"RICHLAND TOWNSHIP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",NA
"12210",2011,"SP: BUCKS COUNTY","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12211",2011,"BENSALEM TOWNSHIP","yearly__tot_clr_gun_robbery",6,"gun robbery","Cleared Cases","violent",-40
"12212",2011,"BRISTOL","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12213",2011,"BRISTOL TOWNSHIP","yearly__tot_clr_gun_robbery",4,"gun robbery","Cleared Cases","violent",33.3333333333333
"12215",2011,"FALLS TOWNSHIP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12216",2011,"LOWER MAKEFIELD TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12217",2011,"LOWER SOUTHAMPTON TWP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12218",2011,"MIDDLETOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",-100
"12219",2011,"MORRISVILLE","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",-100
"12221",2011,"NEWTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12222",2011,"NORTHAMPTON TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12223",2011,"PERKASIE","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12224",2011,"QUAKERTOWN","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",NA
"12226",2011,"UPPER SOUTHAMPTON TWP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",-100
"12227",2011,"WARMINSTER TOWNSHIP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12228",2011,"DOYLESTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12229",2011,"HILLTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12232",2011,"PLUMSTEAD TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12233",2011,"WARRINGTON TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12235",2011,"RICHLAND TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12236",2012,"SP: BUCKS COUNTY","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",NA
"12237",2012,"BENSALEM TOWNSHIP","yearly__tot_clr_gun_robbery",2,"gun robbery","Cleared Cases","violent",-80
"12238",2012,"BRISTOL","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12239",2012,"BRISTOL TOWNSHIP","yearly__tot_clr_gun_robbery",8,"gun robbery","Cleared Cases","violent",166.666666666667
"12241",2012,"FALLS TOWNSHIP","yearly__tot_clr_gun_robbery",3,"gun robbery","Cleared Cases","violent",200
"12242",2012,"LOWER MAKEFIELD TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12243",2012,"LOWER SOUTHAMPTON TWP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",-100
"12244",2012,"MIDDLETOWN TOWNSHIP","yearly__tot_clr_gun_robbery",3,"gun robbery","Cleared Cases","violent",200
"12245",2012,"MORRISVILLE","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",-100
"12246",2012,"NEWTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12247",2012,"NORTHAMPTON TOWNSHIP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",NA
"12248",2012,"PERKASIE","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12249",2012,"QUAKERTOWN","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",NA
"12251",2012,"UPPER SOUTHAMPTON TWP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",-100
"12252",2012,"WARMINSTER TOWNSHIP","yearly__tot_clr_gun_robbery",3,"gun robbery","Cleared Cases","violent",200
"12254",2012,"DOYLESTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",NA
"12255",2012,"HILLTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12257",2012,"PLUMSTEAD TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12258",2012,"WARRINGTON TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12260",2012,"RICHLAND TOWNSHIP","yearly__tot_clr_gun_robbery",2,"gun robbery","Cleared Cases","violent",NA
"12261",2013,"SP: BUCKS COUNTY","yearly__tot_clr_gun_robbery",3,"gun robbery","Cleared Cases","violent",NA
"12262",2013,"BENSALEM TOWNSHIP","yearly__tot_clr_gun_robbery",10,"gun robbery","Cleared Cases","violent",0
"12263",2013,"BRISTOL","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12264",2013,"BRISTOL TOWNSHIP","yearly__tot_clr_gun_robbery",11,"gun robbery","Cleared Cases","violent",266.666666666667
"12266",2013,"FALLS TOWNSHIP","yearly__tot_clr_gun_robbery",2,"gun robbery","Cleared Cases","violent",100
"12267",2013,"LOWER MAKEFIELD TOWNSHIP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",NA
"12268",2013,"LOWER SOUTHAMPTON TWP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",-100
"12269",2013,"MIDDLETOWN TOWNSHIP","yearly__tot_clr_gun_robbery",4,"gun robbery","Cleared Cases","violent",300
"12270",2013,"MORRISVILLE","yearly__tot_clr_gun_robbery",2,"gun robbery","Cleared Cases","violent",100
"12272",2013,"NEWTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12273",2013,"NORTHAMPTON TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12274",2013,"PERKASIE","yearly__tot_clr_gun_robbery",2,"gun robbery","Cleared Cases","violent",NA
"12275",2013,"QUAKERTOWN","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",NA
"12278",2013,"UPPER SOUTHAMPTON TWP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",-100
"12279",2013,"WARMINSTER TOWNSHIP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12280",2013,"DOYLESTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12281",2013,"HILLTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12283",2013,"PLUMSTEAD TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12284",2013,"WARRINGTON TOWNSHIP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",NA
"12286",2013,"RICHLAND TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12287",2014,"SP: BUCKS COUNTY","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12288",2014,"BENSALEM TOWNSHIP","yearly__tot_clr_gun_robbery",3,"gun robbery","Cleared Cases","violent",-70
"12289",2014,"BRISTOL","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12290",2014,"BRISTOL TOWNSHIP","yearly__tot_clr_gun_robbery",4,"gun robbery","Cleared Cases","violent",33.3333333333333
"12291",2014,"FALLS TOWNSHIP","yearly__tot_clr_gun_robbery",2,"gun robbery","Cleared Cases","violent",100
"12292",2014,"LOWER MAKEFIELD TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12293",2014,"LOWER SOUTHAMPTON TWP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12294",2014,"MIDDLETOWN TOWNSHIP","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12295",2014,"MORRISVILLE","yearly__tot_clr_gun_robbery",1,"gun robbery","Cleared Cases","violent",0
"12296",2014,"NEWTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12297",2014,"NORTHAMPTON TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12298",2014,"PERKASIE","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12299",2014,"QUAKERTOWN","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12301",2014,"UPPER SOUTHAMPTON TWP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",-100
"12302",2014,"WARMINSTER TOWNSHIP","yearly__tot_clr_gun_robbery",2,"gun robbery","Cleared Cases","violent",100
"12304",2014,"DOYLESTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12305",2014,"HILLTOWN TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12306",2014,"PLUMSTEAD TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12307",2014,"WARRINGTON TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12308",2014,"RICHLAND TOWNSHIP","yearly__tot_clr_gun_robbery",0,"gun robbery","Cleared Cases","violent",NA
"12530",2009,"SP: BUCKS COUNTY","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12531",2009,"BENSALEM TOWNSHIP","yearly__tot_clr_knife_robry",3,"knife robbery","Cleared Cases","violent",0
"12532",2009,"BRISTOL","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12533",2009,"BRISTOL TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12535",2009,"FALLS TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12536",2009,"LOWER MAKEFIELD TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12537",2009,"LOWER SOUTHAMPTON TWP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12538",2009,"MIDDLETOWN TOWNSHIP","yearly__tot_clr_knife_robry",1,"knife robbery","Cleared Cases","violent",0
"12539",2009,"MORRISVILLE","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12541",2009,"NEWTOWN TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12542",2009,"NORTHAMPTON TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12543",2009,"PERKASIE","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12544",2009,"QUAKERTOWN","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12547",2009,"UPPER SOUTHAMPTON TWP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12548",2009,"WARMINSTER TOWNSHIP","yearly__tot_clr_knife_robry",1,"knife robbery","Cleared Cases","violent",0
"12549",2009,"DOYLESTOWN TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12550",2009,"HILLTOWN TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12552",2009,"PLUMSTEAD TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12553",2009,"WARRINGTON TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12555",2009,"RICHLAND TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",0
"12556",2010,"SP: BUCKS COUNTY","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12557",2010,"BENSALEM TOWNSHIP","yearly__tot_clr_knife_robry",2,"knife robbery","Cleared Cases","violent",-33.3333333333333
"12558",2010,"BRISTOL","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12559",2010,"BRISTOL TOWNSHIP","yearly__tot_clr_knife_robry",6,"knife robbery","Cleared Cases","violent",NA
"12561",2010,"FALLS TOWNSHIP","yearly__tot_clr_knife_robry",1,"knife robbery","Cleared Cases","violent",NA
"12562",2010,"LOWER MAKEFIELD TOWNSHIP","yearly__tot_clr_knife_robry",1,"knife robbery","Cleared Cases","violent",NA
"12563",2010,"LOWER SOUTHAMPTON TWP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12564",2010,"MIDDLETOWN TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",-100
"12565",2010,"MORRISVILLE","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12566",2010,"NEWTOWN TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12567",2010,"NORTHAMPTON TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12568",2010,"PERKASIE","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12569",2010,"QUAKERTOWN","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12572",2010,"UPPER SOUTHAMPTON TWP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12573",2010,"WARMINSTER TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",-100
"12575",2010,"DOYLESTOWN TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12576",2010,"HILLTOWN TOWNSHIP","yearly__tot_clr_knife_robry",1,"knife robbery","Cleared Cases","violent",NA
"12579",2010,"PLUMSTEAD TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12580",2010,"WARRINGTON TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12582",2010,"RICHLAND TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12583",2011,"SP: BUCKS COUNTY","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12584",2011,"BENSALEM TOWNSHIP","yearly__tot_clr_knife_robry",5,"knife robbery","Cleared Cases","violent",66.6666666666667
"12585",2011,"BRISTOL","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12586",2011,"BRISTOL TOWNSHIP","yearly__tot_clr_knife_robry",3,"knife robbery","Cleared Cases","violent",NA
"12588",2011,"FALLS TOWNSHIP","yearly__tot_clr_knife_robry",2,"knife robbery","Cleared Cases","violent",NA
"12589",2011,"LOWER MAKEFIELD TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12590",2011,"LOWER SOUTHAMPTON TWP","yearly__tot_clr_knife_robry",1,"knife robbery","Cleared Cases","violent",NA
"12591",2011,"MIDDLETOWN TOWNSHIP","yearly__tot_clr_knife_robry",2,"knife robbery","Cleared Cases","violent",100
"12592",2011,"MORRISVILLE","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12594",2011,"NEWTOWN TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12595",2011,"NORTHAMPTON TOWNSHIP","yearly__tot_clr_knife_robry",1,"knife robbery","Cleared Cases","violent",NA
"12596",2011,"PERKASIE","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12597",2011,"QUAKERTOWN","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12599",2011,"UPPER SOUTHAMPTON TWP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12600",2011,"WARMINSTER TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",-100
"12601",2011,"DOYLESTOWN TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12602",2011,"HILLTOWN TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12605",2011,"PLUMSTEAD TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12606",2011,"WARRINGTON TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12608",2011,"RICHLAND TOWNSHIP","yearly__tot_clr_knife_robry",1,"knife robbery","Cleared Cases","violent",NA
"12609",2012,"SP: BUCKS COUNTY","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12610",2012,"BENSALEM TOWNSHIP","yearly__tot_clr_knife_robry",2,"knife robbery","Cleared Cases","violent",-33.3333333333333
"12611",2012,"BRISTOL","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12612",2012,"BRISTOL TOWNSHIP","yearly__tot_clr_knife_robry",1,"knife robbery","Cleared Cases","violent",NA
"12614",2012,"FALLS TOWNSHIP","yearly__tot_clr_knife_robry",1,"knife robbery","Cleared Cases","violent",NA
"12615",2012,"LOWER MAKEFIELD TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12616",2012,"LOWER SOUTHAMPTON TWP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12617",2012,"MIDDLETOWN TOWNSHIP","yearly__tot_clr_knife_robry",1,"knife robbery","Cleared Cases","violent",0
"12618",2012,"MORRISVILLE","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12619",2012,"NEWTOWN TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12620",2012,"NORTHAMPTON TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12621",2012,"PERKASIE","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12622",2012,"QUAKERTOWN","yearly__tot_clr_knife_robry",1,"knife robbery","Cleared Cases","violent",NA
"12624",2012,"UPPER SOUTHAMPTON TWP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12625",2012,"WARMINSTER TOWNSHIP","yearly__tot_clr_knife_robry",1,"knife robbery","Cleared Cases","violent",0
"12627",2012,"DOYLESTOWN TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12628",2012,"HILLTOWN TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12630",2012,"PLUMSTEAD TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12631",2012,"WARRINGTON TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12633",2012,"RICHLAND TOWNSHIP","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
"12634",2013,"SP: BUCKS COUNTY","yearly__tot_clr_knife_robry",0,"knife robbery","Cleared Cases","violent",NA
